target_pref_name,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_transformed
Replicase polyprotein 1ab,CHEMBL4764751,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)c1cc2ccccc2[nH]1,active,464.4970000000001,1.8580000000000003,4.0,4.0,7.397940008672037
Replicase polyprotein 1ab,CHEMBL3427166,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,507.5410000000002,-2.793899999999994,4.0,8.0,7.522878745280337
Replicase polyprotein 1ab,CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,active,270.24,2.576800000000001,3.0,5.0,6.026872146400302
Replicase polyprotein 1ab,CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,active,270.24,2.576800000000001,3.0,5.0,6.468521082957745
Replicase polyprotein 1ab,CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,active,274.181,2.0477,0.0,2.0,6.173925197299173
Replicase polyprotein 1ab,CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,active,274.181,2.0477,0.0,2.0,6.619788758288394
Replicase polyprotein 1ab,CHEMBL5172346,CC(=O)N[C@@H](CCc1nc2ccccc2s1)C(=O)N[C@@H](CN)C(=O)NCC(=O)NC/C=C/C(=O)O,inactive,504.5690000000003,-0.9496999999999958,6.0,8.0,5.0
Replicase polyprotein 1ab,CHEMBL5176411,CC(=O)N[C@@H](CCc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)NCC(=O)NC/C=C/C(=O)O,inactive,463.4910000000002,-1.8537999999999943,7.0,7.0,5.0
Replicase polyprotein 1ab,CHEMBL3922662,O=c1c2ccccc2[se]n1-c1ccccc1O,active,290.18,1.7533,1.0,3.0,6.619788758288394
Replicase polyprotein 1ab,CHEMBL3983492,COc1ccccc1-n1[se]c2ccccc2c1=O,active,304.20700000000005,2.0563,0.0,3.0,6.585026652029182
Replicase polyprotein 1ab,CHEMBL3928799,O=C(Nc1ccccc1O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1O,inactive,582.3760000000002,2.876600000000001,4.0,4.0,4.468521082957745
Replicase polyprotein 1ab,CHEMBL3912164,COc1ccccc1NC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1OC,active,610.4300000000001,3.482600000000001,2.0,4.0,6.585026652029182
Replicase polyprotein 1ab,CHEMBL549695,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,active,304.3930000000001,4.221420000000003,2.0,2.0,6.221848749616356
Replicase polyprotein 1ab,CHEMBL227075,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,active,278.307,3.2910200000000023,0.0,3.0,6.229147988357855
Replicase polyprotein 1ab,CHEMBL599894,O=C1c2ccccc2-c2nc3nnnn3nc21,active,224.183,0.1256999999999998,0.0,7.0,6.585026652029182
Replicase polyprotein 1ab,CHEMBL1397270,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C=O,active,270.248,0.2425199999999999,1.0,6.0,6.275724130399211
Replicase polyprotein 1ab,CHEMBL290904,Cc1ccc(NC2=CC(=O)c3sc(C)nc3C2=O)cc1,active,284.34000000000003,3.134940000000001,1.0,5.0,6.4089353929735005
Replicase polyprotein 1ab,CHEMBL15192,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,active,242.274,2.7521000000000013,0.0,3.0,6.214670164989233
Replicase polyprotein 1ab,CHEMBL5191209,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cc(F)cc(NC(=O)N3CCN(C)CC3)c2)CC1,active,531.6760000000002,4.847600000000004,2.0,4.0,6.356547323513812
Replicase polyprotein 1ab,CHEMBL5173886,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cc1,active,291.39399999999995,4.738400000000004,1.0,2.0,6.173925197299173
Replicase polyprotein 1ab,CHEMBL5182315,C[C@H](c1cccc2ccccc12)N(C)Cc1c[nH]c2ccccc12,active,314.432,5.514100000000004,1.0,1.0,6.173925197299173
Replicase polyprotein 1ab,CHEMBL5177666,CCCCC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,inactive,388.5110000000001,5.7679200000000055,2.0,2.0,4.896196279044043
Replicase polyprotein 1ab,CHEMBL5201129,COc1cc(CNC(=O)C2CCN(C(C)c3cccc4ccccc34)CC2)ccn1,active,403.5260000000002,4.332800000000003,1.0,4.0,6.091514981121351
Replicase polyprotein 1ab,CHEMBL551592,CC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,inactive,346.43000000000006,4.597620000000003,2.0,2.0,4.958607314841775
Replicase polyprotein 1ab,CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,active,167.197,0.59769,3.0,4.0,6.301029995663981
Replicase polyprotein 1ab,CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,active,167.197,0.59769,3.0,4.0,6.0
Replicase polyprotein 1ab,CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,active,167.197,0.59769,3.0,4.0,7.0
Replicase polyprotein 1ab,CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,inactive,167.197,0.59769,3.0,4.0,4.142667503568732
Replicase polyprotein 1ab,CHEMBL3407552,O=C1c2ccccc2C(=O)c2oc(-c3ccccc3)nc21,active,275.263,3.1170000000000018,0.0,4.0,6.251811972993799
Replicase polyprotein 1ab,CHEMBL5206451,CN(Cc1cn(C2C3=C(OC2(C)C)c2ccccc2C(=O)C3=O)nn1)C1=C(Br)C(=O)c2ccccc2C1=O,inactive,573.4030000000002,3.922200000000003,0.0,9.0,4.180456064458132
Replicase polyprotein 1ab,CHEMBL2103763,O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,inactive,418.39800000000014,-0.8912000000000002,7.0,9.0,4.880744110722064
Replicase polyprotein 1ab,CHEMBL3617994,O=C1c2c(O)cccc2[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,inactive,418.39800000000014,-0.8912000000000002,7.0,9.0,4.793713955587568
Replicase polyprotein 1ab,CHEMBL2103763,O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,inactive,418.39800000000014,-0.8912000000000002,7.0,9.0,4.80465394165158
Replicase polyprotein 1ab,CHEMBL3617994,O=C1c2c(O)cccc2[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,inactive,418.39800000000014,-0.8912000000000002,7.0,9.0,4.756713853916554
Replicase polyprotein 1ab,CHEMBL5204399,COC(=O)/C=C/C(=O)NNC(=O)CCc1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,active,473.52900000000017,3.140000000000001,3.0,5.0,7.026872146400302
Replicase polyprotein 1ab,CHEMBL5182468,COC(=O)/C=C/C(=O)NNC(=O)CCc1ccc(NC(C)=O)cc1C(=O)N[C@H](C)c1cccc2ccccc12,active,530.5810000000002,3.0984000000000007,4.0,6.0,6.638272163982407
Replicase polyprotein 1ab,CHEMBL5196343,C#CC(=O)NNC(=O)CCc1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,active,413.4770000000001,3.0440000000000005,3.0,3.0,7.008773924307505
Replicase polyprotein 1ab,CHEMBL5169739,C[C@@H](NC(=O)c1ccccc1CCC(=O)NNC(=O)/C(C#N)=C/C1CC1)c1cccc2ccccc12,inactive,480.5680000000002,4.270780000000003,3.0,4.0,3.6989700043360183
Replicase polyprotein 1ab,CHEMBL3922662,O=c1c2ccccc2[se]n1-c1ccccc1O,active,290.18,1.7533,1.0,3.0,6.627087997029894
Replicase polyprotein 1ab,CHEMBL3983492,COc1ccccc1-n1[se]c2ccccc2c1=O,active,304.20700000000005,2.0563,0.0,3.0,6.59176003468815
Replicase polyprotein 1ab,CHEMBL3928799,O=C(Nc1ccccc1O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1O,active,582.3760000000002,2.876600000000001,4.0,4.0,6.4698003017969175
Replicase polyprotein 1ab,CHEMBL3912164,COc1ccccc1NC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1OC,active,610.4300000000001,3.482600000000001,2.0,4.0,6.580044251510242
Replicase polyprotein 1ab,CHEMBL5199343,O=c1c2ccccc2[se]n1-c1ncccc1O,active,291.168,1.1482999999999997,1.0,4.0,6.238072161579471
Replicase polyprotein 1ab,CHEMBL5206009,COc1ccc(-n2[se]c3ccccc3c2=O)c(OC)c1,active,334.2330000000001,2.0649,0.0,4.0,6.00436480540245
Replicase polyprotein 1ab,CHEMBL5194538,O=c1c2ccccc2[se]n1-c1ccccc1Br,active,353.077,2.810200000000001,0.0,2.0,7.590235895733654
Replicase polyprotein 1ab,CHEMBL5199343,O=c1c2ccccc2[se]n1-c1ncccc1O,active,291.168,1.1482999999999997,1.0,4.0,7.3049563411787055
Replicase polyprotein 1ab,CHEMBL5195364,O=c1c2ccccc2[se]n1-c1ccc([N+](=O)[O-])cc1,active,319.17800000000005,1.9559,0.0,4.0,7.553618187777558
Replicase polyprotein 1ab,CHEMBL5206009,COc1ccc(-n2[se]c3ccccc3c2=O)c(OC)c1,active,334.2330000000001,2.0649,0.0,4.0,7.279840696594043
Replicase polyprotein 1ab,CHEMBL5193976,O=c1c2ccccc2[se]n1-c1cc(Cl)ccc1F,active,326.616,2.840200000000001,0.0,2.0,7.817015032996418
Replicase polyprotein 1ab,CHEMBL5177233,Cc1ccc(Cl)cc1-n1[se]c2ccccc2c1=O,active,322.6530000000001,3.009520000000001,0.0,2.0,7.422393322637465
Replicase polyprotein 1ab,CHEMBL5202141,Cc1c(Cl)cccc1-n1[se]c2ccccc2c1=O,active,322.653,3.009520000000001,0.0,2.0,7.562725202589876
Replicase polyprotein 1ab,CHEMBL4764751,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)c1cc2ccccc2[nH]1,active,464.4970000000001,1.8580000000000003,4.0,4.0,6.066512712151295
